XM_011413955	GO:0033588~Elongator holoenzyme complex
XM_011431114	GO:0030133~transport vesicle
XM_011431116	GO:0012507~ER to Golgi transport vesicle membrane
XM_011431115	GO:0030117~membrane coat
XM_011431115	GO:0012507~ER to Golgi transport vesicle membrane
XM_011431295	GO:0034702~ion channel complex
XM_011431293	GO:1902495~transmembrane transporter complex
XM_011431293	GO:0034703~cation channel complex
XM_011431293	GO:1990351~transporter complex
XM_011431296	GO:0034702~ion channel complex
XM_011431292	GO:0034704~calcium channel complex
XM_011429592	GO:0012510~trans-Golgi network transport vesicle membrane
XM_011429622	GO:0000502~proteasome complex
XM_011430046	GO:0030529~intracellular ribonucleoprotein complex
XM_011430046	GO:0005840~ribosome
XM_011430237	GO:0008537~proteasome activator complex
XM_011430288	GO:0031226~intrinsic component of plasma membrane
XM_011431116	GO:0012506~vesicle membrane
XM_011430791	GO:0044429~mitochondrial part
XM_011430791	GO:0005746~mitochondrial respiratory chain
XM_011430791	GO:1990351~transporter complex
NM_001305373	GO:0015630~microtubule cytoskeleton
AB196533	GO:0099513~polymeric cytoskeletal fiber
XM_011431073	GO:0017119~Golgi transport complex
XM_011431114	GO:0030120~vesicle coat
XM_011431286	GO:0005891~voltage-gated calcium channel complex
XM_011431291	GO:0005891~voltage-gated calcium channel complex
XM_011431292	GO:0005891~voltage-gated calcium channel complex
XM_011431666	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011431666	GO:0005789~endoplasmic reticulum membrane
XM_011432079	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011433602	GO:0005576~extracellular region
XM_011434583	GO:0044451~nucleoplasm part
XM_011434952	GO:0031975~envelope
XM_011432376	GO:0005840~ribosome
XM_011432998	GO:0005885~Arp2/3 protein complex
XM_011433697	GO:0005680~anaphase-promoting complex
XM_011433930	GO:0000786~nucleosome
XM_011434209	GO:0044429~mitochondrial part
XM_011434209	GO:0005740~mitochondrial envelope
XM_011434667	GO:0005852~eukaryotic translation initiation factor 3 complex
XM_011434878	GO:0045211~postsynaptic membrane
KJ531895	GO:0005576~extracellular region
XM_011435016	GO:0005576~extracellular region
NM_001308868	GO:0005576~extracellular region
XM_011435202	GO:0005576~extracellular region
XM_011435167	GO:0005739~mitochondrion
XM_011435212	GO:0005578~proteinaceous extracellular matrix
XM_011435211	GO:0005576~extracellular region
XM_011435232	GO:0046540~U4/U6 x U5 tri-snRNP complex
XM_011435232	GO:0019028~viral capsid
XM_011435456	GO:0031966~mitochondrial membrane
XM_011435455	GO:0031975~envelope
XM_011436413	GO:0019013~viral nucleocapsid
XR_900959	GO:1990904~ribonucleoprotein complex
XM_011436414	GO:1990904~ribonucleoprotein complex
XR_901040	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011437162	GO:0044432~endoplasmic reticulum part
XM_011437609	GO:0044431~Golgi apparatus part
XM_011437627	GO:0030529~intracellular ribonucleoprotein complex
EU152921	GO:0044853~plasma membrane raft
XM_011438169	GO:0005887~integral component of plasma membrane
XM_011435232	GO:0019013~viral nucleocapsid
XM_011435233	GO:0030532~small nuclear ribonucleoprotein complex
XM_011435232	GO:0030532~small nuclear ribonucleoprotein complex
XM_011435260	GO:0019898~extrinsic component of membrane
XM_011435447	GO:0016272~prefoldin complex
XM_011435508	GO:0005739~mitochondrion
XM_011435565	GO:0031225~anchored component of membrane
XM_011435602	GO:0005758~mitochondrial intermembrane space
XM_011436416	GO:0030529~intracellular ribonucleoprotein complex
XM_011437577	GO:0000502~proteasome complex
XM_011437609	GO:0098791~Golgi subcompartment
XM_011437717	GO:0098590~plasma membrane region
EU152921	GO:0005794~Golgi apparatus
EU152921	GO:0000139~Golgi membrane
XM_011438204	GO:0005764~lysosome
XM_011438260	GO:0031967~organelle envelope
XM_011438496	GO:0008290~F-actin capping protein complex
XM_011438661	GO:0005768~endosome
XM_011438663	GO:0005794~Golgi apparatus
XM_011438663	GO:0031988~membrane-bounded vesicle
XM_011438661	GO:0031984~organelle subcompartment
XM_011439438	GO:0005654~nucleoplasm
XM_011440013	GO:0005840~ribosome
XM_011440590	GO:0005576~extracellular region
XM_011440678	GO:0048500~signal recognition particle
XM_011441256	GO:0030529~intracellular ribonucleoprotein complex
XM_011441295	GO:0005874~microtubule
XM_011441352	GO:0005921~gap junction
XM_011441351	GO:0005911~cell-cell junction
XM_011441411	GO:1990904~ribonucleoprotein complex
XM_011442088	GO:0005789~endoplasmic reticulum membrane
XM_011442088	GO:0005811~lipid particle
XM_011442087	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011442463	GO:0016459~myosin complex
XM_011442777	GO:0044431~Golgi apparatus part
XM_011438753	GO:0005739~mitochondrion
XM_011439869	GO:0005829~cytosol
XM_011439869	GO:0005840~ribosome
XM_011440115	GO:0030118~clathrin coat
XM_011440115	GO:0030131~clathrin adaptor complex
XM_011440486	GO:0005783~endoplasmic reticulum
XM_011440908	GO:0030008~TRAPP complex
XM_011441295	GO:0099513~polymeric cytoskeletal fiber
XM_011442489	GO:0016459~myosin complex
XM_011443514	GO:0005911~cell-cell junction
XM_011443051	GO:0044431~Golgi apparatus part
XM_011443051	GO:0017119~Golgi transport complex
XM_011443507	GO:0005921~gap junction
XM_011443537	GO:0000786~nucleosome
XM_011443538	GO:0000785~chromatin
XM_011443582	GO:0005773~vacuole
XM_011443910	GO:0048475~coated membrane
XM_011444151	GO:0005654~nucleoplasm
XM_011444294	GO:0005840~ribosome
XM_011444361	GO:0016607~nuclear speck
XM_011445270	GO:0099512~supramolecular fiber
XM_011445281	GO:0044431~Golgi apparatus part
XM_011445519	GO:0043564~Ku70:Ku80 complex
XM_011445872	GO:0005635~nuclear envelope
XM_011446090	GO:0000151~ubiquitin ligase complex
NM_001305343	GO:1990904~ribonucleoprotein complex
XM_011446791	GO:0005885~Arp2/3 protein complex
XM_011443768	GO:0099512~supramolecular fiber
XM_011444144	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011444359	GO:0005654~nucleoplasm
XM_011444359	GO:0044451~nucleoplasm part
XM_011444431	GO:0030529~intracellular ribonucleoprotein complex
XM_011444609	GO:0031966~mitochondrial membrane
NM_001305296	GO:0005740~mitochondrial envelope
XM_011444609	GO:0005740~mitochondrial envelope
XM_011444841	GO:0044421~extracellular region part
XM_011445269	GO:0099513~polymeric cytoskeletal fiber
EU108716	GO:0042579~microbody
XM_011445539	GO:0031226~intrinsic component of plasma membrane
XM_011445535	GO:0005887~integral component of plasma membrane
XM_011445534	GO:0005887~integral component of plasma membrane
XM_011445872	GO:0031975~envelope
XM_011446434	GO:0034708~methyltransferase complex
NM_001305343	GO:0030529~intracellular ribonucleoprotein complex
XM_011446811	GO:1990204~oxidoreductase complex
XM_011447945	GO:0044798~nuclear transcription factor complex
XM_011447945	GO:0090575~RNA polymerase II transcription factor complex
XM_011447948	GO:0030529~intracellular ribonucleoprotein complex
XM_011448134	GO:0005576~extracellular region
XM_011448449	GO:0031968~organelle outer membrane
XM_011448449	GO:0044429~mitochondrial part
XM_011449054	GO:0098800~inner mitochondrial membrane protein complex
KJ531896	GO:0005576~extracellular region
XM_011449325	GO:0030880~RNA polymerase complex
XM_011449326	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011449426	GO:0030133~transport vesicle
XM_011449481	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
AF075688	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011449511	GO:0015629~actin cytoskeleton
XM_011450245	GO:0015629~actin cytoskeleton
XM_011448449	GO:0005741~mitochondrial outer membrane
XM_011448449	GO:0005739~mitochondrion
XM_011449054	GO:0070469~respiratory chain
XM_011449054	GO:0005743~mitochondrial inner membrane
XM_011449426	GO:0048475~coated membrane
XM_011449220	GO:0000786~nucleosome
XM_011449220	GO:0044815~DNA packaging complex
XM_011449325	GO:0000428~DNA-directed RNA polymerase complex
XM_011449426	GO:0030660~Golgi-associated vesicle membrane
XM_011449426	GO:0030135~coated vesicle
XM_011449425	GO:0098589~membrane region
XM_011449425	GO:0030118~clathrin coat
XM_011449604	GO:0005840~ribosome
XM_011450540	GO:1990904~ribonucleoprotein complex
XM_011450662	GO:0000836~Hrd1p ubiquitin ligase complex
XM_011450928	GO:0031975~envelope
XM_011451251	GO:0005694~chromosome
XM_011452033	GO:0030054~cell junction
XM_011452033	GO:0097060~synaptic membrane
XM_011452032	GO:0030054~cell junction
XM_011452035	GO:0030054~cell junction
XM_011452144	GO:0031588~nucleotide-activated protein kinase complex
XM_011453222	GO:1902493~acetyltransferase complex
XM_011453427	GO:0044423~virion part
XM_011453946	GO:0016469~proton-transporting two-sector ATPase complex
AY551099	GO:0044437~vacuolar part
XM_011454123	GO:0005740~mitochondrial envelope
XM_011452029	GO:0044456~synapse part
XM_011452033	GO:0045202~synapse
XM_011452115	GO:0044815~DNA packaging complex
XM_011452145	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011452616	GO:0016592~mediator complex
XM_011452747	GO:0005615~extracellular space
XM_011453222	GO:0044451~nucleoplasm part
XM_011453222	GO:0000123~histone acetyltransferase complex
XM_011453396	GO:0000439~core TFIIH complex
XM_011453603	GO:0005840~ribosome
XM_011453865	GO:1990904~ribonucleoprotein complex
NM_001305290	GO:0005739~mitochondrion
XM_011454123	GO:0005743~mitochondrial inner membrane
FJ872817	GO:0005743~mitochondrial inner membrane
XM_011454629	GO:0019013~viral nucleocapsid
XM_011454941	GO:0005829~cytosol
XM_011455670	GO:0031903~microbody membrane
XM_011455769	GO:0099512~supramolecular fiber
XM_011455981	GO:0019028~viral capsid
XM_011456006	GO:0000785~chromatin
XM_011456006	GO:0000786~nucleosome
XM_011456100	GO:0044815~DNA packaging complex
XM_011456384	GO:0099512~supramolecular fiber
XM_011456571	GO:0030529~intracellular ribonucleoprotein complex
XM_011456868	GO:0044432~endoplasmic reticulum part
NM_001305367	GO:0030529~intracellular ribonucleoprotein complex
XM_011457009	GO:0005840~ribosome
XM_011457064	GO:0044391~ribosomal subunit
NM_001305376	GO:0015935~small ribosomal subunit
XM_011457902	GO:0015629~actin cytoskeleton
XM_011457903	GO:0015629~actin cytoskeleton
XM_011457955	GO:1990904~ribonucleoprotein complex
XM_011458560	GO:0005740~mitochondrial envelope
XM_011458560	GO:0005743~mitochondrial inner membrane
XM_011458836	GO:0005576~extracellular region
XM_011458821	GO:0034464~BBSome
XM_011454969	GO:0005667~transcription factor complex
XM_011455674	GO:1902495~transmembrane transporter complex
XM_011456006	GO:0044815~DNA packaging complex
XM_011456382	GO:0015630~microtubule cytoskeleton
XM_011456382	GO:0005874~microtubule
XM_011457902	GO:0016459~myosin complex
XM_011458102	GO:0017053~transcriptional repressor complex
XM_011413740	GO:0005581~collagen trimer
XM_011414070	GO:0005869~dynactin complex
XM_011414070	GO:0015630~microtubule cytoskeleton
XM_011414116	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011414117	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011415106	GO:0005789~endoplasmic reticulum membrane
XM_011414250	GO:0000775~chromosome, centromeric region
XM_011414346	GO:0098800~inner mitochondrial membrane protein complex
XM_011414364	GO:0005840~ribosome
XM_011414371	GO:0005576~extracellular region
XM_011414689	GO:0015629~actin cytoskeleton
XM_011414869	GO:0005576~extracellular region
XM_011415104	GO:0044432~endoplasmic reticulum part
XM_011415106	GO:0044432~endoplasmic reticulum part
XM_011415110	GO:0005783~endoplasmic reticulum
XM_011415109	GO:0005789~endoplasmic reticulum membrane
XM_011415105	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011415309	GO:0031226~intrinsic component of plasma membrane
XM_011415316	GO:0008076~voltage-gated potassium channel complex
XM_011415315	GO:0008076~voltage-gated potassium channel complex
XM_011415317	GO:0034705~potassium channel complex
XM_011415310	GO:0031226~intrinsic component of plasma membrane
XM_011415312	GO:0034702~ion channel complex
XM_011415313	GO:0034702~ion channel complex
XM_011415313	GO:0034705~potassium channel complex
XM_011415319	GO:0034702~ion channel complex
XM_011415396	GO:0016469~proton-transporting two-sector ATPase complex
XM_011415395	GO:0016469~proton-transporting two-sector ATPase complex
XM_011415395	GO:0005773~vacuole
XM_011415868	GO:0000794~condensed nuclear chromosome
XM_011418338	GO:0000785~chromatin
XM_011418339	GO:0044815~DNA packaging complex
XM_011415510	GO:0005739~mitochondrion
XM_011415786	GO:0005576~extracellular region
XM_011415868	GO:0000793~condensed chromosome
XM_011416268	GO:0031975~envelope
XM_011416540	GO:0031975~envelope
XM_011416540	GO:0005740~mitochondrial envelope
XM_011416877	GO:0030529~intracellular ribonucleoprotein complex
XM_011417129	GO:0005829~cytosol
XM_011417264	GO:0070603~SWI/SNF superfamily-type complex
XM_011417728	GO:0070603~SWI/SNF superfamily-type complex
XM_011417499	GO:0070603~SWI/SNF superfamily-type complex
XM_011417423	GO:0090544~BAF-type complex
XM_011417662	GO:0005795~Golgi stack
XM_011417662	GO:0044431~Golgi apparatus part
XM_011417663	GO:0032580~Golgi cisterna membrane
XM_011417875	GO:0030880~RNA polymerase complex
XM_011417875	GO:0044451~nucleoplasm part
XM_011418338	GO:0000786~nucleosome
XM_011418349	GO:0044815~DNA packaging complex
XM_011418354	GO:0044427~chromosomal part
XM_011418355	GO:0000785~chromatin
XM_011418356	GO:0044815~DNA packaging complex
XM_011418356	GO:0032993~protein-DNA complex
XM_011418342	GO:0000785~chromatin
XM_011418342	GO:0000786~nucleosome
XM_011418345	GO:0044815~DNA packaging complex
XM_011418351	GO:0005694~chromosome
XM_011418351	GO:0032993~protein-DNA complex
XM_011418353	GO:0044427~chromosomal part
XM_011418353	GO:0044815~DNA packaging complex
XM_011418358	GO:0000785~chromatin
XM_011418360	GO:0032993~protein-DNA complex
XM_011418361	GO:0044815~DNA packaging complex
XM_011418776	GO:0015630~microtubule cytoskeleton
XM_011419374	GO:0044432~endoplasmic reticulum part
AJ563476	GO:0005840~ribosome
XM_011421827	GO:1902554~serine/threonine protein kinase complex
AJ563471	GO:0030529~intracellular ribonucleoprotein complex
AB199896	GO:0030529~intracellular ribonucleoprotein complex
XM_011418517	GO:0019867~outer membrane
XM_011419379	GO:0005783~endoplasmic reticulum
XM_011419380	GO:0005789~endoplasmic reticulum membrane
XM_011419375	GO:0005789~endoplasmic reticulum membrane
XM_011419377	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011419488	GO:0005777~peroxisome
XM_011419503	GO:0030054~cell junction
XM_011419503	GO:0005921~gap junction
XM_011419625	GO:0019013~viral nucleocapsid
XM_011419625	GO:0019028~viral capsid
XM_011419836	GO:0097346~INO80-type complex
XM_011419836	GO:0044454~nuclear chromosome part
XM_011419859	GO:0030529~intracellular ribonucleoprotein complex
XM_011420293	GO:0008076~voltage-gated potassium channel complex
XM_011420341	GO:0044437~vacuolar part
XM_011420341	GO:0005768~endosome
XM_011420945	GO:0005604~basement membrane
XM_011420945	GO:0044420~extracellular matrix component
XM_011420960	GO:0005783~endoplasmic reticulum
XM_011421257	GO:0005911~cell-cell junction
XM_011421260	GO:0005921~gap junction
XM_011421264	GO:0030054~cell junction
XM_011421261	GO:0005911~cell-cell junction
XM_011421758	GO:0032993~protein-DNA complex
XM_011421782	GO:0000151~ubiquitin ligase complex
XM_011421869	GO:0005732~small nucleolar ribonucleoprotein complex
XM_011422227	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011422227	GO:0030126~COPI vesicle coat
XM_011422578	GO:0000793~condensed chromosome
XM_011422612	GO:1990904~ribonucleoprotein complex
AJ563455	GO:0022626~cytosolic ribosome
XM_011424595	GO:0000276~mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
XM_011424715	GO:0090498~extrinsic component of Golgi membrane
XM_011424715	GO:0019898~extrinsic component of membrane
XM_011424720	GO:0090498~extrinsic component of Golgi membrane
XM_011424775	GO:0005777~peroxisome
XM_011424989	GO:0005794~Golgi apparatus
XM_011425246	GO:0031975~envelope
XM_011425244	GO:0044455~mitochondrial membrane part
XM_011424715	GO:0005794~Golgi apparatus
XM_011423577	GO:0030286~dynein complex
XM_011424108	GO:0000502~proteasome complex
XM_011424138	GO:0005840~ribosome
NM_001305291	GO:0005576~extracellular region
XM_011424453	GO:0005576~extracellular region
XM_011424595	GO:0098800~inner mitochondrial membrane protein complex
XM_011424753	GO:1990904~ribonucleoprotein complex
XM_011424989	GO:0044431~Golgi apparatus part
XM_011425149	GO:0005901~caveola
XM_011425148	GO:0098589~membrane region
XM_011425152	GO:0098590~plasma membrane region
XM_011425152	GO:0000139~Golgi membrane
XM_011425244	GO:0044429~mitochondrial part
XM_011425245	GO:0032592~integral component of mitochondrial membrane
XM_011425246	GO:0031300~intrinsic component of organelle membrane
XM_011425245	GO:0019867~outer membrane
XM_011425245	GO:0031307~integral component of mitochondrial outer membrane
XM_011425426	GO:0016459~myosin complex
AM286405	GO:0015629~actin cytoskeleton
XM_011425604	GO:0034703~cation channel complex
XM_011425488	GO:0005840~ribosome
XM_011425604	GO:0005887~integral component of plasma membrane
XM_011425604	GO:1990351~transporter complex
XM_011425633	GO:0034702~ion channel complex
XM_011425633	GO:0005887~integral component of plasma membrane
XM_011425633	GO:0034703~cation channel complex
XM_011425612	GO:0034705~potassium channel complex
XM_011426552	GO:0005576~extracellular region
XM_011426934	GO:0005581~collagen trimer
XM_011427918	GO:0005813~centrosome
XM_011428146	GO:0005576~extracellular region
XM_011428468	GO:0031252~cell leading edge
XM_011428460	GO:0030027~lamellipodium
XM_011428959	GO:0044451~nucleoplasm part
XM_011428959	GO:0005654~nucleoplasm
XM_011426308	GO:0031975~envelope
XM_011426529	GO:0000786~nucleosome
XM_011426785	GO:0005739~mitochondrion
XM_011427398	GO:0005654~nucleoplasm
XM_011427679	GO:0030529~intracellular ribonucleoprotein complex
XM_011427731	GO:0005921~gap junction
XM_011428399	GO:0044423~virion part
XM_011428399	GO:0019013~viral nucleocapsid
XM_011429591	GO:0030117~membrane coat
XM_011429591	GO:0030125~clathrin vesicle coat
XM_011430694	GO:0019866~organelle inner membrane
XM_011431073	GO:0005794~Golgi apparatus
XM_011431073	GO:0044431~Golgi apparatus part
XM_011431116	GO:0030133~transport vesicle
XM_011431117	GO:0044433~cytoplasmic vesicle part
XM_011431295	GO:1902495~transmembrane transporter complex
XM_011431289	GO:0034702~ion channel complex
XM_011431290	GO:0034704~calcium channel complex
XM_011431292	GO:1902495~transmembrane transporter complex
XM_011432075	GO:1902911~protein kinase complex
XM_011432074	GO:1902911~protein kinase complex
XM_011429351	GO:0005874~microtubule
XM_011429591	GO:0012510~trans-Golgi network transport vesicle membrane
XM_011429591	GO:0030120~vesicle coat
XM_011430126	GO:0005929~cilium
XM_011430351	GO:0005777~peroxisome
XM_011430351	GO:0031231~intrinsic component of peroxisomal membrane
XM_011431117	GO:0012506~vesicle membrane
XM_011431115	GO:0012506~vesicle membrane
XM_011430692	GO:0005783~endoplasmic reticulum
XM_011430694	GO:0031966~mitochondrial membrane
XM_011430694	GO:0044429~mitochondrial part
XM_011430694	GO:0031314~extrinsic component of mitochondrial inner membrane
AB196533	GO:0015630~microtubule cytoskeleton
XM_011431026	GO:0005672~transcription factor TFIIA complex
XM_011431057	GO:0031975~envelope
XM_011431115	GO:0030127~COPII vesicle coat
XM_011431114	GO:0048475~coated membrane
XM_011431290	GO:0005891~voltage-gated calcium channel complex
XM_011431294	GO:0005891~voltage-gated calcium channel complex
XM_011432076	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011432182	GO:0030286~dynein complex
XM_011432360	GO:0000178~exosome (RNase complex)
NM_001305307	GO:0015629~actin cytoskeleton
XM_011433151	GO:0005576~extracellular region
XM_011433185	GO:0030054~cell junction
XM_011433930	GO:0044427~chromosomal part
XM_011434209	GO:0005739~mitochondrion
XM_011434209	GO:0005743~mitochondrial inner membrane
XM_011434433	GO:0030684~preribosome
XM_011434878	GO:0030054~cell junction
XM_011434952	GO:0005740~mitochondrial envelope
XM_011434952	GO:0044429~mitochondrial part
XM_011432626	GO:0000502~proteasome complex
XM_011432781	GO:0000775~chromosome, centromeric region
XM_011433151	GO:0005581~collagen trimer
XM_011433697	GO:0031461~cullin-RING ubiquitin ligase complex
NM_001305326	GO:0005576~extracellular region
AB196534	GO:0099513~polymeric cytoskeletal fiber
XM_011434209	GO:0070469~respiratory chain
XM_011435212	GO:0044420~extracellular matrix component
XM_011435167	GO:0098798~mitochondrial protein complex
XM_011435233	GO:0097526~spliceosomal tri-snRNP complex
XM_011435232	GO:0097526~spliceosomal tri-snRNP complex
XM_011435456	GO:0019866~organelle inner membrane
XM_011435455	GO:0019866~organelle inner membrane
XM_011435455	GO:0031966~mitochondrial membrane
XM_011435751	GO:0000502~proteasome complex
NM_001305379	GO:0005615~extracellular space
KF927126	GO:0005576~extracellular region
KF927126	GO:0005615~extracellular space
XM_011436179	GO:0015629~actin cytoskeleton
XM_011436525	GO:0030990~intraciliary transport particle
XM_011437609	GO:0005794~Golgi apparatus
XM_011437627	GO:0044423~virion part
XM_011437718	GO:0044431~Golgi apparatus part
XM_011437719	GO:0044853~plasma membrane raft
XM_011438169	GO:1990351~transporter complex
XM_011435220	GO:0005576~extracellular region
XM_011435233	GO:1990904~ribonucleoprotein complex
XM_011435232	GO:0097525~spliceosomal snRNP complex
XM_011435455	GO:0005743~mitochondrial inner membrane
XM_011435456	GO:0044429~mitochondrial part
XM_011436009	GO:0005743~mitochondrial inner membrane
NM_001305379	GO:0044421~extracellular region part
XM_011436179	GO:0015630~microtubule cytoskeleton
XM_011436414	GO:0019028~viral capsid
XM_011437577	GO:0005783~endoplasmic reticulum
XM_011437717	GO:0045121~membrane raft
XM_011437718	GO:0005794~Golgi apparatus
XM_011437719	GO:0005794~Golgi apparatus
XM_011437983	GO:0044451~nucleoplasm part
XM_011438169	GO:0034703~cation channel complex
JN315144	GO:0000323~lytic vacuole
XM_011438261	GO:0031967~organelle envelope
XM_011438661	GO:0044431~Golgi apparatus part
XM_011438260	GO:0005635~nuclear envelope
XM_011438661	GO:0005794~Golgi apparatus
XM_011438661	GO:0030136~clathrin-coated vesicle
XM_011438661	GO:0031988~membrane-bounded vesicle
XM_011438662	GO:0098791~Golgi subcompartment
XM_011438661	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011438661	GO:0005802~trans-Golgi network
XM_011438753	GO:0005743~mitochondrial inner membrane
XM_011439437	GO:0016591~DNA-directed RNA polymerase II, holoenzyme
XM_011439437	GO:0030880~RNA polymerase complex
XM_011440115	GO:0031984~organelle subcompartment
XM_011441056	GO:0005739~mitochondrion
XM_011441088	GO:0000790~nuclear chromatin
XM_011441256	GO:0005852~eukaryotic translation initiation factor 3 complex
XM_011441295	GO:0015630~microtubule cytoskeleton
XM_011441352	GO:0030054~cell junction
XM_011442088	GO:0044432~endoplasmic reticulum part
XM_011442088	GO:0042175~nuclear outer membrane-endoplasmic reticulum membrane network
XM_011442460	GO:0016459~myosin complex
XM_011438753	GO:0019866~organelle inner membrane
XM_011438753	GO:0044429~mitochondrial part
XM_011439437	GO:0044451~nucleoplasm part
XM_011439438	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011439869	GO:0044445~cytosolic part
XM_011440116	GO:0030131~clathrin adaptor complex
XM_011440263	GO:0044432~endoplasmic reticulum part
XM_011440678	GO:0005786~signal recognition particle, endoplasmic reticulum targeting
XM_011440848	GO:0044451~nucleoplasm part
XM_011441088	GO:0000228~nuclear chromosome
XM_011441088	GO:0031011~Ino80 complex
XM_011441504	GO:0015629~actin cytoskeleton
XM_011442088	GO:0005783~endoplasmic reticulum
XM_011442489	GO:0015629~actin cytoskeleton
XM_011443430	GO:0061695~transferase complex, transferring phosphorus-containing groups
XM_011443507	GO:0030054~cell junction
XM_011443509	GO:0005911~cell-cell junction
XM_011443537	GO:0005694~chromosome
XM_011443430	GO:0032039~integrator complex
XM_011443430	GO:0055029~nuclear DNA-directed RNA polymerase complex
XM_011443514	GO:0005921~gap junction
XM_011443511	GO:0005921~gap junction
XM_011443537	GO:0032993~protein-DNA complex
XM_011443910	GO:0030119~AP-type membrane coat adaptor complex
XM_011443917	GO:0048475~coated membrane
XM_011444019	GO:0044451~nucleoplasm part
XM_011444789	GO:0005929~cilium
XM_011445281	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011445341	GO:0098589~membrane region
XM_011445341	GO:0000139~Golgi membrane
EU108716	GO:0005777~peroxisome
XM_011445518	GO:0043564~Ku70:Ku80 complex
XM_011445887	GO:0044429~mitochondrial part
XM_011445887	GO:0031966~mitochondrial membrane
XM_011445890	GO:0030529~intracellular ribonucleoprotein complex
XM_011446090	GO:0000152~nuclear ubiquitin ligase complex
XM_011446360	GO:0031985~Golgi cisterna
NM_001305343	GO:0044391~ribosomal subunit
XM_011444361	GO:0016604~nuclear body
AB262088	GO:0005741~mitochondrial outer membrane
AB262088	GO:0005739~mitochondrion
XM_011444609	GO:0044429~mitochondrial part
XM_011444609	GO:0031975~envelope
XM_011444788	GO:0031514~motile cilium
XM_011445281	GO:0005768~endosome
XM_011445540	GO:0031226~intrinsic component of plasma membrane
XM_011445534	GO:0031226~intrinsic component of plasma membrane
XM_011445879	GO:0005929~cilium
AJ563469	GO:0031515~tRNA (m1A) methyltransferase complex
AJ563463	GO:0015935~small ribosomal subunit
XM_011447763	GO:0005740~mitochondrial envelope
XM_011447947	GO:0005667~transcription factor complex
XM_011447948	GO:0005840~ribosome
XM_011447675	GO:0044431~Golgi apparatus part
XM_011447676	GO:0044431~Golgi apparatus part
XM_011447681	GO:0005654~nucleoplasm
XM_011447762	GO:0031967~organelle envelope
XM_011447943	GO:0016602~CCAAT-binding factor complex
XM_011447947	GO:0090575~RNA polymerase II transcription factor complex
EU152950	GO:0030529~intracellular ribonucleoprotein complex
XM_011449054	GO:0044429~mitochondrial part
XM_011449425	GO:0030125~clathrin vesicle coat
XM_011449425	GO:0044431~Golgi apparatus part
AF075688	GO:0005783~endoplasmic reticulum
XM_011450540	GO:0019013~viral nucleocapsid
XM_011450540	GO:0019012~virion
XM_011450548	GO:0099512~supramolecular fiber
XM_011448449	GO:0005742~mitochondrial outer membrane translocase complex
XM_011449054	GO:0005751~mitochondrial respiratory chain complex IV
XM_011449162	GO:0000347~THO complex
XM_011449220	GO:0000785~chromatin
XM_011449425	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011449425	GO:0005798~Golgi-associated vesicle
XM_011449426	GO:0005794~Golgi apparatus
AF075688	GO:0005789~endoplasmic reticulum membrane
EU152941	GO:0030529~intracellular ribonucleoprotein complex
XM_011450662	GO:0000151~ubiquitin ligase complex
XM_011450928	GO:0031966~mitochondrial membrane
XM_011451251	GO:0044427~chromosomal part
XM_011451251	GO:0000793~condensed chromosome
XM_011451302	GO:0015630~microtubule cytoskeleton
XM_011452035	GO:0097060~synaptic membrane
XM_011452145	GO:0031588~nucleotide-activated protein kinase complex
XM_011452616	GO:0005654~nucleoplasm
XM_011453223	GO:1902493~acetyltransferase complex
XM_011453223	GO:0005654~nucleoplasm
XM_011453603	GO:0005829~cytosol
XM_011453612	GO:0019012~virion
XM_011453865	GO:0019012~virion
XM_011453865	GO:0044423~virion part
XM_011453946	GO:0005773~vacuole
XM_011453946	GO:0044437~vacuolar part
AY551099	GO:0005773~vacuole
XM_011454123	GO:0019866~organelle inner membrane
FJ872817	GO:0031966~mitochondrial membrane
NM_001305290	GO:0031975~envelope
XM_011451235	GO:0005615~extracellular space
XM_011451859	GO:0016023~cytoplasmic, membrane-bounded vesicle
XM_011452030	GO:0030119~AP-type membrane coat adaptor complex
XM_011452035	GO:0044456~synapse part
XM_011452034	GO:0045202~synapse
XM_011452363	GO:0044456~synapse part
