XM_011413955	GO:0033588~Elongator holoenzyme complex
XM_011428222	GO:0005739~mitochondrion
XM_011428399	GO:0030529~intracellular ribonucleoprotein complex
XM_011428455	GO:0030027~lamellipodium
XM_011428468	GO:0030027~lamellipodium
XM_011428457	GO:0030027~lamellipodium
XM_011428454	GO:0030027~lamellipodium
XM_011428889	GO:0005634~nucleus
XM_011429126	GO:0016021~integral component of membrane
XM_011429392	GO:0016021~integral component of membrane
XM_011429449	GO:0016021~integral component of membrane
XM_011429577	GO:0016021~integral component of membrane
XM_011429622	GO:0005634~nucleus
XM_011429624	GO:0005634~nucleus
XR_900273	GO:0005634~nucleus
XM_011429994	GO:0005634~nucleus
XM_011429991	GO:0005634~nucleus
XM_011430046	GO:0005840~ribosome
AB196533	GO:0005874~microtubule
XR_900377	GO:0005622~intracellular
XM_011430236	GO:0016021~integral component of membrane
XM_011430237	GO:0008537~proteasome activator complex
XM_011430288	GO:0008076~voltage-gated potassium channel complex
XM_011430306	GO:0016021~integral component of membrane
XM_011430312	GO:0016021~integral component of membrane
XM_011430635	GO:1902560~GMP reductase complex
XM_011430823	GO:0016021~integral component of membrane
XM_011430920	GO:0016021~integral component of membrane
AB196533	GO:0005737~cytoplasm
XM_011431038	GO:0005622~intracellular
XM_011431073	GO:0017119~Golgi transport complex
XM_011431291	GO:0005891~voltage-gated calcium channel complex
XM_011431286	GO:0005891~voltage-gated calcium channel complex
XM_011431292	GO:0005891~voltage-gated calcium channel complex
XM_011431589	GO:0005737~cytoplasm
XM_011431418	GO:0016021~integral component of membrane
XM_011431439	GO:0016021~integral component of membrane
XM_011431534	GO:0016021~integral component of membrane
XM_011431666	GO:0005789~endoplasmic reticulum membrane
XM_011431668	GO:0016021~integral component of membrane
JQ973737	GO:0016021~integral component of membrane
XM_011432062	GO:0005886~plasma membrane
XM_011432062	GO:0016021~integral component of membrane
XM_011432236	GO:0005634~nucleus
XM_011432376	GO:0005840~ribosome
XM_011433098	GO:0005622~intracellular
XM_011433338	GO:0005622~intracellular
XM_011433697	GO:0005680~anaphase-promoting complex
XM_011433733	GO:0016021~integral component of membrane
XM_011433997	GO:0005622~intracellular
XM_011434861	GO:0005737~cytoplasm
KJ531895	GO:0005576~extracellular region
XM_011435016	GO:0005576~extracellular region
XM_011435121	GO:0016021~integral component of membrane
NM_001308868	GO:0005576~extracellular region
XM_011435202	GO:0005576~extracellular region
XM_011432665	GO:0005634~nucleus
XM_011432998	GO:0005885~Arp2/3 protein complex
NM_001305307	GO:0005737~cytoplasm
XM_011433180	GO:0016021~integral component of membrane
XM_011433287	GO:0016021~integral component of membrane
XM_011433388	GO:0016021~integral component of membrane
XM_011433512	GO:0016021~integral component of membrane
XM_011433602	GO:0005576~extracellular region
XM_011433819	GO:0016021~integral component of membrane
XM_011433930	GO:0005634~nucleus
XM_011433930	GO:0000786~nucleosome
XM_011433939	GO:0016021~integral component of membrane
XM_011433987	GO:0016021~integral component of membrane
XM_011434071	GO:0016021~integral component of membrane
XM_011434133	GO:0016021~integral component of membrane
XM_011434667	GO:0005852~eukaryotic translation initiation factor 3 complex
XM_011434878	GO:0045211~postsynaptic membrane
XM_011434982	GO:0016021~integral component of membrane
XM_011435093	GO:0016020~membrane
XM_011435195	GO:0005622~intracellular
XM_011435508	GO:0005739~mitochondrion
XM_011437275	GO:0005622~intracellular
XM_011437268	GO:0005622~intracellular
XM_011437577	GO:0000502~proteasome complex
XM_011435232	GO:0046540~U4/U6 x U5 tri-snRNP complex
XM_011435232	GO:0019013~viral nucleocapsid
XM_011435447	GO:0016272~prefoldin complex
XM_011435565	GO:0031225~anchored component of membrane
XM_011435602	GO:0005758~mitochondrial intermembrane space
XM_011435739	GO:0016021~integral component of membrane
XM_011435744	GO:0005622~intracellular
XM_011435891	GO:0016021~integral component of membrane
XM_011435946	GO:0016021~integral component of membrane
XM_011435975	GO:0005634~nucleus
XM_011436190	GO:0005634~nucleus
XM_011436195	GO:0005634~nucleus
XM_011436198	GO:0005634~nucleus
XM_011436287	GO:0005634~nucleus
XM_011436352	GO:0005634~nucleus
XM_011436413	GO:0019013~viral nucleocapsid
XM_011436416	GO:0030529~intracellular ribonucleoprotein complex
XM_011436419	GO:0005634~nucleus
XM_011436720	GO:0016021~integral component of membrane
XM_011437065	GO:0016021~integral component of membrane
XM_011437174	GO:0005622~intracellular
XM_011437532	GO:0016021~integral component of membrane
XM_011437627	GO:0030529~intracellular ribonucleoprotein complex
XR_901097	GO:0016021~integral component of membrane
EU152921	GO:0000139~Golgi membrane
XM_011437788	GO:0016021~integral component of membrane
XM_011437789	GO:0016021~integral component of membrane
XM_011438082	GO:0016021~integral component of membrane
XM_011438167	GO:0016021~integral component of membrane
XM_011438204	GO:0005764~lysosome
XM_011438226	GO:0016021~integral component of membrane
XM_011438496	GO:0008290~F-actin capping protein complex
XM_011438661	GO:0005768~endosome
XM_011440254	GO:0005622~intracellular
EF627976	GO:0005634~nucleus
XM_011439123	GO:0016021~integral component of membrane
XM_011439208	GO:0016021~integral component of membrane
XM_011439353	GO:0016021~integral component of membrane
XM_011439643	GO:0005634~nucleus
XM_011439704	GO:0005634~nucleus
XM_011439787	GO:0016021~integral component of membrane
XM_011439815	GO:0005634~nucleus
XM_011439816	GO:0005634~nucleus
XM_011440013	GO:0005840~ribosome
XM_011440115	GO:0030131~clathrin adaptor complex
XM_011440251	GO:0016021~integral component of membrane
XM_011440263	GO:0016021~integral component of membrane
XM_011440279	GO:0005634~nucleus
XM_011440473	GO:0016021~integral component of membrane
XM_011440761	GO:0005622~intracellular
KC700618	GO:0016021~integral component of membrane
XM_011441192	GO:0005737~cytoplasm
XM_011441930	GO:0016020~membrane
XM_011442463	GO:0016459~myosin complex
XM_011442489	GO:0016459~myosin complex
XM_011442611	GO:0005622~intracellular
XM_011442612	GO:0005622~intracellular
XM_011443507	GO:0005921~gap junction
XM_011443607	GO:0016020~membrane
XM_011443907	GO:0005622~intracellular
XM_011440543	GO:0016021~integral component of membrane
XM_011440588	GO:0016021~integral component of membrane
XM_011440587	GO:0016021~integral component of membrane
XM_011440590	GO:0005576~extracellular region
XM_011440908	GO:0030008~TRAPP complex
XM_011441238	GO:0016021~integral component of membrane
XM_011441295	GO:0005874~microtubule
XM_011441314	GO:0016021~integral component of membrane
XM_011441319	GO:0016021~integral component of membrane
XM_011441352	GO:0005921~gap junction
XM_011441352	GO:0005886~plasma membrane
XM_011441353	GO:0005886~plasma membrane
XM_011441360	GO:0016021~integral component of membrane
XM_011441388	GO:0016021~integral component of membrane
XM_011441417	GO:0016021~integral component of membrane
XM_011441618	GO:0005856~cytoskeleton
XM_011442088	GO:0005789~endoplasmic reticulum membrane
XM_011442088	GO:0005811~lipid particle
XM_011442088	GO:0016021~integral component of membrane
XM_011442091	GO:0005634~nucleus
XM_011442252	GO:0016021~integral component of membrane
AB185408	GO:0016021~integral component of membrane
XM_011442790	GO:0016021~integral component of membrane
XM_011442763	GO:0016021~integral component of membrane
XM_011442773	GO:0016021~integral component of membrane
XM_011442840	GO:0016021~integral component of membrane
XM_011442895	GO:0016021~integral component of membrane
XM_011443051	GO:0017119~Golgi transport complex
XM_011443290	GO:0016021~integral component of membrane
XM_011443362	GO:0005634~nucleus
XM_011443459	GO:0016021~integral component of membrane
XM_011443508	GO:0016021~integral component of membrane
XM_011443536	GO:0005634~nucleus
XM_011443537	GO:0000786~nucleosome
XM_011443587	GO:0016021~integral component of membrane
XM_011443643	GO:0016021~integral component of membrane
XM_011444294	GO:0005840~ribosome
XM_011444559	GO:0016021~integral component of membrane
XM_011444707	GO:0005634~nucleus
XM_011444144	GO:0016021~integral component of membrane
XM_011444361	GO:0016607~nuclear speck
XM_011444366	GO:0016021~integral component of membrane
XM_011444400	GO:0016021~integral component of membrane
XM_011444562	GO:0016021~integral component of membrane
NM_001305296	GO:0016021~integral component of membrane
XM_011444670	GO:0016021~integral component of membrane
XM_011444925	GO:0016021~integral component of membrane
XM_011444952	GO:0005622~intracellular
XM_011445080	GO:0016021~integral component of membrane
XM_011445300	GO:0005622~intracellular
XM_011445519	GO:0043564~Ku70:Ku80 complex
FJ669288	GO:0005856~cytoskeleton
AF026063	GO:0005856~cytoskeleton
XM_011447368	GO:0005737~cytoplasm
XM_011447837	GO:0005737~cytoplasm
XM_011448134	GO:0005576~extracellular region
XM_011445108	GO:0016021~integral component of membrane
XM_011445111	GO:0005622~intracellular
XM_011445122	GO:0005634~nucleus
XM_011445212	GO:0016021~integral component of membrane
XM_011445535	GO:0005887~integral component of plasma membrane
XM_011445534	GO:0005887~integral component of plasma membrane
XM_011445987	GO:0016021~integral component of membrane
XM_011445984	GO:0016021~integral component of membrane
XM_011445979	GO:0016021~integral component of membrane
XM_011446011	GO:0016020~membrane
XM_011446069	GO:0016021~integral component of membrane
XM_011446357	GO:0005634~nucleus
XM_011446388	GO:0016021~integral component of membrane
BK009238	GO:0005634~nucleus
XM_011446498	GO:0005634~nucleus
FJ669292	GO:0005737~cytoplasm
NM_001308859	GO:0005737~cytoplasm
FJ669293	GO:0005737~cytoplasm
XM_011446548	GO:0016021~integral component of membrane
XM_011446666	GO:0016021~integral component of membrane
XM_011446791	GO:0005885~Arp2/3 protein complex
XM_011446941	GO:0016021~integral component of membrane
XR_902215	GO:0016021~integral component of membrane
XM_011447473	GO:0016021~integral component of membrane
XM_011447553	GO:0005634~nucleus
XM_011447652	GO:0016021~integral component of membrane
XM_011447797	GO:0016021~integral component of membrane
XM_011447898	GO:0005623~cell
XM_011447905	GO:0005634~nucleus
XM_011447921	GO:0005622~intracellular
XM_011447976	GO:0016021~integral component of membrane
XM_011447978	GO:0016021~integral component of membrane
XM_011448009	GO:0016021~integral component of membrane
FJ347734	GO:0005737~cytoplasm
FJ347743	GO:0005737~cytoplasm
FJ347731	GO:0005737~cytoplasm
XM_011449272	GO:0005622~intracellular
XM_011448641	GO:0016021~integral component of membrane
XM_011448722	GO:0005623~cell
XM_011448745	GO:0016021~integral component of membrane
XM_011448813	GO:0016020~membrane
XM_011448831	GO:0005634~nucleus
XM_011448848	GO:0016021~integral component of membrane
KJ531896	GO:0005576~extracellular region
XM_011449158	GO:0005634~nucleus
XM_011449220	GO:0000786~nucleosome
XM_011449225	GO:0016021~integral component of membrane
XM_011449388	GO:0016021~integral component of membrane
XM_011449482	GO:0016021~integral component of membrane
AF075688	GO:0016021~integral component of membrane
XM_011449604	GO:0005840~ribosome
XM_011449716	GO:0016021~integral component of membrane
XM_011449898	GO:0005634~nucleus
XM_011450220	GO:0005622~intracellular
XM_011451566	GO:0005622~intracellular
XM_011452207	GO:0016021~integral component of membrane
XM_011453183	GO:0016021~integral component of membrane
XM_011450154	GO:0016021~integral component of membrane
NM_001305318	GO:0005623~cell
XM_011450218	GO:0005623~cell
XM_011450240	GO:0005737~cytoplasm
XM_011450292	GO:0005634~nucleus
XM_011450322	GO:0016021~integral component of membrane
XM_011450336	GO:0016021~integral component of membrane
XM_011450651	GO:0005634~nucleus
XM_011450662	GO:0000836~Hrd1p ubiquitin ligase complex
XM_011451272	GO:0016021~integral component of membrane
XM_011451728	GO:0005622~intracellular
XM_011451749	GO:0016021~integral component of membrane
XM_011451748	GO:0016021~integral component of membrane
XM_011451891	GO:0005622~intracellular
XM_011452006	GO:0016021~integral component of membrane
XM_011452018	GO:0005622~intracellular
XM_011452023	GO:0016021~integral component of membrane
XM_011452022	GO:0016021~integral component of membrane
XM_011452033	GO:0030054~cell junction
XM_011452032	GO:0030054~cell junction
XM_011452035	GO:0030054~cell junction
XM_011452036	GO:0016021~integral component of membrane
XM_011452115	GO:0005634~nucleus
XM_011452144	GO:0031588~nucleotide-activated protein kinase complex
XM_011452286	GO:0016021~integral component of membrane
XM_011452300	GO:0016021~integral component of membrane
XM_011452477	GO:0016021~integral component of membrane
XM_011452559	GO:0016021~integral component of membrane
XM_011452610	GO:0016021~integral component of membrane
XM_011452616	GO:0016592~mediator complex
XM_011452747	GO:0005615~extracellular space
XM_011453222	GO:0000123~histone acetyltransferase complex
XM_011453242	GO:0016021~integral component of membrane
XM_011453350	GO:0016021~integral component of membrane
XM_011453488	GO:0005622~intracellular
XM_011453982	GO:0005737~cytoplasm
XM_011454135	GO:0005622~intracellular
XM_011453396	GO:0000439~core TFIIH complex
XM_011453619	GO:0016021~integral component of membrane
XM_011453621	GO:0016021~integral component of membrane
XM_011453918	GO:0016021~integral component of membrane
XM_011453945	GO:0016021~integral component of membrane
XM_011454122	GO:0016021~integral component of membrane
XM_011454123	GO:0005743~mitochondrial inner membrane
FJ872817	GO:0005743~mitochondrial inner membrane
XM_011454234	GO:0016021~integral component of membrane
XM_011454660	GO:0005622~intracellular
XM_011454969	GO:0005667~transcription factor complex
XM_011456089	GO:0005622~intracellular
XR_903397	GO:0005622~intracellular
XM_011456690	GO:0005622~intracellular
XM_011457048	GO:0005737~cytoplasm
XM_011454435	GO:0016021~integral component of membrane
XM_011454629	GO:0019013~viral nucleocapsid
XM_011454770	GO:0005634~nucleus
XM_011454772	GO:0005634~nucleus
XM_011454854	GO:0016021~integral component of membrane
XM_011454984	GO:0016021~integral component of membrane
XM_011455047	GO:0016021~integral component of membrane
XM_011455271	GO:0005634~nucleus
NM_001305298	GO:0016021~integral component of membrane
XM_011455531	GO:0005634~nucleus
XM_011455588	GO:0005737~cytoplasm
XM_011456382	GO:0005874~microtubule
XM_011456006	GO:0000786~nucleosome
XM_011456030	GO:0005622~intracellular
XM_011456049	GO:0005634~nucleus
XM_011456098	GO:0005634~nucleus
XM_011456225	GO:0016021~integral component of membrane
XM_011456688	GO:0016021~integral component of membrane
XM_011456769	GO:0005634~nucleus
XM_011457009	GO:0005840~ribosome
NM_001305376	GO:0015935~small ribosomal subunit
XM_011457169	GO:0016021~integral component of membrane
XM_011457245	GO:0005634~nucleus
XM_011457609	GO:0016021~integral component of membrane
XM_011457777	GO:0005634~nucleus
XM_011457779	GO:0005634~nucleus
XM_011457824	GO:0005622~intracellular
XM_011457902	GO:0016459~myosin complex
XM_011457818	GO:0016021~integral component of membrane
XM_011457959	GO:0016021~integral component of membrane
XM_011457961	GO:0016021~integral component of membrane
XM_011457992	GO:0016021~integral component of membrane
XM_011458036	GO:0016021~integral component of membrane
XM_011458102	GO:0017053~transcriptional repressor complex
XM_011458127	GO:0005737~cytoplasm
XM_011458129	GO:0005737~cytoplasm
XR_903613	GO:0005886~plasma membrane
XM_011458187	GO:0016021~integral component of membrane
XM_011458836	GO:0005576~extracellular region
XM_011458876	GO:0005622~intracellular
XM_011458948	GO:0016021~integral component of membrane
XM_011458364	GO:0016021~integral component of membrane
XM_011458377	GO:0016021~integral component of membrane
XM_011458560	GO:0005743~mitochondrial inner membrane
XM_011458821	GO:0034464~BBSome
XM_011458947	GO:0016021~integral component of membrane
XM_011416149	GO:0016021~integral component of membrane
XM_011413716	GO:0016021~integral component of membrane
XM_011413740	GO:0005581~collagen trimer
XM_011413847	GO:0005622~intracellular
XM_011413991	GO:0016021~integral component of membrane
XM_011414028	GO:0016021~integral component of membrane
XM_011414070	GO:0005869~dynactin complex
XM_011414068	GO:0016021~integral component of membrane
XM_011414109	GO:0016021~integral component of membrane
XM_011414112	GO:0005634~nucleus
XM_011414136	GO:0016021~integral component of membrane
XM_011414137	GO:0016021~integral component of membrane
XM_011414155	GO:0016021~integral component of membrane
XM_011414250	GO:0000775~chromosome, centromeric region
XM_011414371	GO:0005576~extracellular region
XM_011414322	GO:0016021~integral component of membrane
XM_011414364	GO:0005840~ribosome
XM_011414388	GO:0005622~intracellular
XM_011414717	GO:0016021~integral component of membrane
XM_011414774	GO:0016021~integral component of membrane
XM_011414869	GO:0005576~extracellular region
XM_011414967	GO:0005622~intracellular
XM_011415109	GO:0005789~endoplasmic reticulum membrane
XM_011415106	GO:0005789~endoplasmic reticulum membrane
XM_011415105	GO:0016021~integral component of membrane
XM_011415127	GO:0016021~integral component of membrane
XM_011415129	GO:0016021~integral component of membrane
XM_011415293	GO:0005622~intracellular
XM_011416040	GO:0005622~intracellular
XM_011415316	GO:0008076~voltage-gated potassium channel complex
XM_011415315	GO:0008076~voltage-gated potassium channel complex
XM_011415570	GO:0016021~integral component of membrane
XM_011415649	GO:0005622~intracellular
XM_011415786	GO:0005576~extracellular region
XM_011415754	GO:0005856~cytoskeleton
XM_011416001	GO:0016021~integral component of membrane
XM_011416430	GO:0005737~cytoplasm
XM_011416578	GO:0005622~intracellular
XM_011417848	GO:0005622~intracellular
KM975680	GO:0005622~intracellular
XM_011418308	GO:0005622~intracellular
XM_011416247	GO:0016021~integral component of membrane
XM_011416392	GO:0016021~integral component of membrane
AY039649	GO:0005634~nucleus
XM_011416443	GO:0005737~cytoplasm
XM_011416444	GO:0005634~nucleus
XM_011416538	GO:0016021~integral component of membrane
XM_011416582	GO:0005737~cytoplasm
XM_011416662	GO:0016021~integral component of membrane
XM_011416957	GO:0016021~integral component of membrane
XM_011417129	GO:0005829~cytosol
XM_011417362	GO:0005634~nucleus
XM_011417524	GO:0005737~cytoplasm
XM_011417642	GO:0005634~nucleus
XM_011417657	GO:0016021~integral component of membrane
XM_011417656	GO:0016021~integral component of membrane
XM_011417663	GO:0032580~Golgi cisterna membrane
XM_011417774	GO:0016021~integral component of membrane
XM_011417841	GO:0016020~membrane
XM_011417848	GO:0016020~membrane
XM_011417882	GO:0016021~integral component of membrane
XM_011418074	GO:0016021~integral component of membrane
XM_011418153	GO:0005622~intracellular
XM_011418338	GO:0000786~nucleosome
XM_011418342	GO:0000786~nucleosome
XM_011418349	GO:0005634~nucleus
XM_011418350	GO:0005634~nucleus
AJ563476	GO:0005840~ribosome
XM_011418389	GO:0016021~integral component of membrane
XM_011418663	GO:0016021~integral component of membrane
XM_011418760	GO:0016021~integral component of membrane
XM_011418842	GO:0016021~integral component of membrane
XM_011419265	GO:0005634~nucleus
XM_011419488	GO:0005777~peroxisome
XM_011419380	GO:0005789~endoplasmic reticulum membrane
XM_011419375	GO:0005789~endoplasmic reticulum membrane
XM_011419503	GO:0005921~gap junction
XM_011419625	GO:0019013~viral nucleocapsid
XM_011419776	GO:0016021~integral component of membrane
XM_011420293	GO:0008076~voltage-gated potassium channel complex
XM_011420311	GO:0016021~integral component of membrane
XM_011420924	GO:0016021~integral component of membrane
XM_011420945	GO:0005604~basement membrane
XM_011420955	GO:0016021~integral component of membrane
XM_011420960	GO:0005783~endoplasmic reticulum
XM_011420965	GO:0016021~integral component of membrane
XM_011421159	GO:0005634~nucleus
XM_011421158	GO:0005634~nucleus
XM_011421260	GO:0016021~integral component of membrane
XM_011421260	GO:0005921~gap junction
XM_011421782	GO:0000151~ubiquitin ligase complex
XM_011421596	GO:0016021~integral component of membrane
XM_011421869	GO:0005732~small nucleolar ribonucleoprotein complex
NM_001305330	GO:0016021~integral component of membrane
XM_011422176	GO:0016021~integral component of membrane
XM_011422200	GO:0016021~integral component of membrane
XM_011422227	GO:0030126~COPI vesicle coat
XM_011422264	GO:0016021~integral component of membrane
XM_011422467	GO:0005622~intracellular
NM_001305291	GO:0005576~extracellular region
XM_011424453	GO:0005576~extracellular region
XM_011424715	GO:0090498~extrinsic component of Golgi membrane
XM_011424720	GO:0090498~extrinsic component of Golgi membrane
XM_011424775	GO:0005777~peroxisome
XM_011424836	GO:0005622~intracellular
XM_011424934	GO:0016020~membrane
XM_011422499	GO:0016021~integral component of membrane
XM_011422638	GO:0005634~nucleus
XM_011424138	GO:0005840~ribosome
XM_011422925	GO:0016021~integral component of membrane
JN315146	GO:0016021~integral component of membrane
XM_011423577	GO:0030286~dynein complex
XM_011424034	GO:0016021~integral component of membrane
XM_011424036	GO:0016021~integral component of membrane
XM_011424108	GO:0005634~nucleus
NM_001305348	GO:0016021~integral component of membrane
XM_011424499	GO:0016021~integral component of membrane
XM_011424595	GO:0000276~mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
XM_011424713	GO:0016021~integral component of membrane
XM_011424711	GO:0016021~integral component of membrane
XM_011424876	GO:0016021~integral component of membrane
XM_011425149	GO:0005901~caveola
XM_011425152	GO:0000139~Golgi membrane
XM_011425245	GO:0031307~integral component of mitochondrial outer membrane
XM_011425274	GO:0005634~nucleus
XM_011425426	GO:0016459~myosin complex
XM_011425423	GO:0016021~integral component of membrane
XM_011425488	GO:0005840~ribosome
NM_001308899	GO:0016021~integral component of membrane
XM_011425522	GO:0016021~integral component of membrane
XM_011426546	GO:0005622~intracellular
XM_011425771	GO:0016021~integral component of membrane
XR_899809	GO:0005634~nucleus
XM_011426010	GO:0016021~integral component of membrane
XM_011426067	GO:0016021~integral component of membrane
XM_011426079	GO:0016021~integral component of membrane
XM_011426292	GO:0016021~integral component of membrane
XM_011426529	GO:0000786~nucleosome
XM_011426545	GO:0016020~membrane
XM_011426552	GO:0005576~extracellular region
XM_011426612	GO:0016021~integral component of membrane
XM_011426611	GO:0016021~integral component of membrane
XM_011426785	GO:0005739~mitochondrion
XM_011427084	GO:0005737~cytoplasm
XM_011427481	GO:0005622~intracellular
XM_011427731	GO:0005921~gap junction
XM_011427979	GO:0016021~integral component of membrane
XM_011428088	GO:0016021~integral component of membrane
XM_011428146	GO:0005576~extracellular region
XM_011428347	GO:0016020~membrane
XM_011429351	GO:0005874~microtubule
XM_011429523	GO:0016020~membrane
XM_011426730	GO:0016021~integral component of membrane
XM_011426934	GO:0005581~collagen trimer
XM_011427278	GO:0016021~integral component of membrane
XR_899964	GO:0016021~integral component of membrane
XM_011427493	GO:0016021~integral component of membrane
XM_011427871	GO:0016021~integral component of membrane
XM_011427953	GO:0016021~integral component of membrane
NM_001305338	GO:0005623~cell
XM_011428399	GO:0019013~viral nucleocapsid
XM_011428460	GO:0030027~lamellipodium
XM_011428682	GO:0016021~integral component of membrane
AB516439	GO:0005634~nucleus
XM_011428947	GO:0016021~integral component of membrane
NM_001308854	GO:0016021~integral component of membrane
XM_011429474	GO:0005622~intracellular
XM_011429575	GO:0016021~integral component of membrane
XM_011429909	GO:0016021~integral component of membrane
XM_011429969	GO:0005634~nucleus
XM_011429986	GO:0005634~nucleus
XM_011429997	GO:0005634~nucleus
NM_001305319	GO:0016021~integral component of membrane
AJ551182	GO:0016021~integral component of membrane
XM_011430439	GO:0016021~integral component of membrane
XM_011430577	GO:0016021~integral component of membrane
XM_011430692	GO:0005783~endoplasmic reticulum
XM_011430694	GO:0031314~extrinsic component of mitochondrial inner membrane
XM_011430893	GO:0016021~integral component of membrane
XM_011430973	GO:0016021~integral component of membrane
XM_011431026	GO:0005672~transcription factor TFIIA complex
XM_011431048	GO:0016021~integral component of membrane
XM_011431112	GO:0016021~integral component of membrane
XM_011431115	GO:0030127~COPII vesicle coat
XM_011431260	GO:0016021~integral component of membrane
XM_011431259	GO:0016021~integral component of membrane
XM_011431290	GO:0005891~voltage-gated calcium channel complex
XM_011431294	GO:0005891~voltage-gated calcium channel complex
XM_011431629	GO:0005622~intracellular
XM_011432182	GO:0030286~dynein complex
XM_011432237	GO:0005634~nucleus
XM_011431394	GO:0005634~nucleus
XM_011431404	GO:0005623~cell
XM_011431416	GO:0016021~integral component of membrane
XM_011431880	GO:0016021~integral component of membrane
AJ890150	GO:0005886~plasma membrane
XM_011432117	GO:0016021~integral component of membrane
XM_011432760	GO:0005622~intracellular
XM_011432759	GO:0005622~intracellular
XM_011433151	GO:0005576~extracellular region
XM_011433185	GO:0030054~cell junction
XM_011433730	GO:0016021~integral component of membrane
NM_001305326	GO:0005576~extracellular region
XM_011434575	GO:0005622~intracellular
XM_011434587	GO:0005737~cytoplasm
EU108715	GO:0005737~cytoplasm
XM_011434878	GO:0030054~cell junction
XM_011434879	GO:0016021~integral component of membrane
XM_011435220	GO:0005576~extracellular region
XM_011432626	GO:0000502~proteasome complex
XM_011432781	GO:0000775~chromosome, centromeric region
XM_011433151	GO:0005581~collagen trimer
XM_011433279	GO:0005634~nucleus
XM_011433736	GO:0016021~integral component of membrane
XM_011433853	GO:0016021~integral component of membrane
XM_011433856	GO:0005634~nucleus
XM_011433938	GO:0016021~integral component of membrane
XM_011434033	GO:0016021~integral component of membrane
XM_011434208	GO:0016021~integral component of membrane
XM_011434459	GO:0016021~integral component of membrane
XM_011434564	GO:0016021~integral component of membrane
XM_011434647	GO:0005737~cytoplasm
XM_011435459	GO:0005622~intracellular
XM_011436001	GO:0005622~intracellular
XM_011436016	GO:0005622~intracellular
XM_011436586	GO:0005622~intracellular
XM_011436938	GO:0005622~intracellular
XM_011437613	GO:0005622~intracellular
XM_011437975	GO:0005622~intracellular
XM_011438129	GO:0005622~intracellular
XM_011435281	GO:0005622~intracellular
XM_011435282	GO:0016021~integral component of membrane
XM_011435456	GO:0016021~integral component of membrane
XM_011435455	GO:0005743~mitochondrial inner membrane
XM_011435505	GO:0016021~integral component of membrane
XM_011435504	GO:0016021~integral component of membrane
XM_011435751	GO:0000502~proteasome complex
XM_011435933	GO:0005622~intracellular
XM_011436008	GO:0016021~integral component of membrane
XM_011436007	GO:0016021~integral component of membrane
XM_011436009	GO:0005743~mitochondrial inner membrane
NM_001305379	GO:0005615~extracellular space
KF927126	GO:0005615~extracellular space
XM_011436191	GO:0005634~nucleus
XM_011436285	GO:0005634~nucleus
XM_011436354	GO:0005634~nucleus
XM_011436420	GO:0005634~nucleus
XM_011437332	GO:0016021~integral component of membrane
XM_011437530	GO:0016021~integral component of membrane
XM_011437553	GO:0016021~integral component of membrane
XM_011437577	GO:0005783~endoplasmic reticulum
XM_011437922	GO:0016021~integral component of membrane
XM_011438054	GO:0016021~integral component of membrane
XM_011438131	GO:0005634~nucleus
XM_011438661	GO:0005802~trans-Golgi network
XM_011438508	GO:0016021~integral component of membrane
XM_011438649	GO:0005886~plasma membrane
XM_011438661	GO:0030136~clathrin-coated vesicle
XM_011439823	GO:0005622~intracellular
XM_011439863	GO:0043231~intracellular membrane-bounded organelle
XM_011439979	GO:0005622~intracellular
XM_011440255	GO:0005622~intracellular
XM_011438685	GO:0016021~integral component of membrane
XM_011438753	GO:0005743~mitochondrial inner membrane
XM_011439080	GO:0016021~integral component of membrane
XM_011439107	GO:0016021~integral component of membrane
XM_011439209	GO:0016021~integral component of membrane
XM_011439504	GO:0016021~integral component of membrane
XM_011439812	GO:0005634~nucleus
XM_011439824	GO:0016021~integral component of membrane
XM_011440116	GO:0030131~clathrin adaptor complex
XM_011440260	GO:0005634~nucleus
XM_011441024	GO:0016021~integral component of membrane
XM_011441056	GO:0005739~mitochondrion
NM_001308875	GO:0016021~integral component of membrane
XM_011441478	GO:0005622~intracellular
XM_011441961	GO:0005622~intracellular
XM_011442245	GO:0016021~integral component of membrane
XM_011442460	GO:0016459~myosin complex
XM_011443104	GO:0005622~intracellular
XM_011443224	GO:0005737~cytoplasm
XM_011443514	GO:0005921~gap junction
XM_011443511	GO:0005921~gap junction
XM_011443768	GO:0005737~cytoplasm
XM_011440520	GO:0016020~membrane
XM_011440678	GO:0005786~signal recognition particle, endoplasmic reticulum targeting
XM_011441088	GO:0031011~Ino80 complex
XM_011441178	GO:0016021~integral component of membrane
XM_011441256	GO:0005852~eukaryotic translation initiation factor 3 complex
XM_011441351	GO:0005886~plasma membrane
XM_011441504	GO:0015629~actin cytoskeleton
XM_011441964	GO:0016021~integral component of membrane
XM_011442085	GO:0016021~integral component of membrane
XM_011442090	GO:0005622~intracellular
XM_011442092	GO:0005634~nucleus
XM_011442273	GO:0016020~membrane
XM_011442275	GO:0016020~membrane
XM_011442699	GO:0016021~integral component of membrane
XM_011442701	GO:0016021~integral component of membrane
XM_011442841	GO:0016021~integral component of membrane
XM_011442944	GO:0005634~nucleus
XM_011443385	GO:0016021~integral component of membrane
XM_011443430	GO:0032039~integrator complex
XM_011443538	GO:0005634~nucleus
XM_011443719	GO:0005737~cytoplasm
